epoch,train_loss,val_loss
1,0.5744703412055969,0.4896275997161865
2,0.5368070900440216,0.4583645462989807
3,0.5207056701183319,0.43156957626342773
4,0.4736453741788864,0.4079928398132324
5,0.4568329453468323,0.3861849904060364
6,0.43888038396835327,0.3661878705024719
7,0.43529215455055237,0.34713947772979736
8,0.39555463194847107,0.32850563526153564
9,0.3741975873708725,0.3114396631717682
10,0.3497018814086914,0.29507729411125183
11,0.366824209690094,0.28028610348701477
12,0.3557077497243881,0.2667922079563141
13,0.313936322927475,0.2543077766895294
14,0.3089603930711746,0.24345242977142334
15,0.3019905537366867,0.23413318395614624
16,0.2946130037307739,0.22580009698867798
17,0.2762385457754135,0.21863868832588196
18,0.26914581656455994,0.21244701743125916
19,0.2706971913576126,0.2069379687309265
20,0.2706187516450882,0.20234572887420654
21,0.26296764612197876,0.19828170537948608
22,0.2549073100090027,0.19428467750549316
23,0.24420633912086487,0.19040676951408386
24,0.25011730194091797,0.18667957186698914
25,0.24043090641498566,0.1833089143037796
26,0.23848310112953186,0.1800285130739212
27,0.2381526678800583,0.1770046353340149
28,0.23444995284080505,0.17425671219825745
29,0.2408926784992218,0.17114460468292236
30,0.22756466269493103,0.1681196391582489
31,0.2224906161427498,0.16538867354393005
32,0.23127593100070953,0.16302025318145752
33,0.24430643767118454,0.16042643785476685
34,0.21718419343233109,0.15796665847301483
35,0.22900766134262085,0.155667245388031
36,0.22635868936777115,0.15357759594917297
37,0.1923791766166687,0.15141062438488007
38,0.2043193280696869,0.14952997863292694
39,0.19600240141153336,0.14750629663467407
40,0.20295776426792145,0.1456078588962555
41,0.18519504368305206,0.1439911276102066
42,0.20442697405815125,0.14227493107318878
43,0.19511716812849045,0.14046648144721985
44,0.20676349103450775,0.13902413845062256
45,0.18028227984905243,0.13751211762428284
46,0.19550392776727676,0.13597863912582397
47,0.1912917047739029,0.13471396267414093
48,0.1782168224453926,0.13330987095832825
49,0.19596084207296371,0.1320795863866806
50,0.19213104993104935,0.13082027435302734
51,0.17142412811517715,0.12988649308681488
52,0.19002940505743027,0.12887972593307495
53,0.1916944980621338,0.12783020734786987
54,0.18354471027851105,0.12694241106510162
55,0.18968458473682404,0.12615038454532623
56,0.19133324921131134,0.12530489265918732
57,0.16815145313739777,0.12436926364898682
58,0.17252231389284134,0.12363213300704956
59,0.19055922329425812,0.12297740578651428
60,0.17713969200849533,0.12231019139289856
61,0.16798625141382217,0.12182213366031647
62,0.18483547866344452,0.12120622396469116
63,0.173908032476902,0.12074269354343414
64,0.18063460290431976,0.12019118666648865
65,0.16788259148597717,0.11974819004535675
66,0.1829211562871933,0.11922349035739899
67,0.17392262071371078,0.11886158585548401
68,0.18183829635381699,0.11851773411035538
69,0.1867416799068451,0.11813724040985107
70,0.16057368367910385,0.11787518858909607
71,0.16570689529180527,0.11753176152706146
72,0.16496507078409195,0.11725659668445587
73,0.17308153212070465,0.11688920110464096
74,0.16802292317152023,0.11666983366012573
75,0.15757445245981216,0.11637681722640991
76,0.16978850215673447,0.11627446115016937
77,0.17344136536121368,0.11587074398994446
78,0.1693674623966217,0.1158449575304985
79,0.17919959127902985,0.11558447778224945
80,0.17951734364032745,0.11544714868068695
81,0.153358306735754,0.11520122736692429
82,0.16770610213279724,0.11518611013889313
83,0.1692238375544548,0.1149568259716034
84,0.15410511940717697,0.11464408785104752
85,0.17186801880598068,0.11456657201051712
86,0.18944921344518661,0.11455194652080536
87,0.1604071483016014,0.11449761688709259
88,0.16453181207180023,0.11434994637966156
89,0.174965001642704,0.11436537653207779
90,0.1513419821858406,0.11410924792289734
91,0.16656193137168884,0.11406022310256958
92,0.16606806218624115,0.11386403441429138
93,0.18653399497270584,0.11366179585456848
94,0.18037448078393936,0.11360819637775421
95,0.1749943345785141,0.11356451362371445
96,0.17300887405872345,0.11346517503261566
97,0.15987138450145721,0.11332915723323822
98,0.1594715118408203,0.11326028406620026
99,0.19166778028011322,0.11320528388023376
100,0.18114115297794342,0.11322975158691406
101,0.15137916430830956,0.11310797184705734
102,0.15465423464775085,0.11308369040489197
103,0.18122904002666473,0.11306054890155792
104,0.1746390461921692,0.11288345605134964
105,0.15745005756616592,0.11285257339477539
106,0.16490015387535095,0.11270870268344879
107,0.1565377041697502,0.1128033995628357
108,0.16089749336242676,0.11290042102336884
109,0.17299586534500122,0.11247795075178146
110,0.1794068142771721,0.1125490814447403
111,0.17812898755073547,0.11251243203878403
112,0.14930251240730286,0.11252801865339279
113,0.15595000982284546,0.11240056157112122
114,0.16300523281097412,0.11232413351535797
115,0.15542477369308472,0.11220891773700714
116,0.1641313061118126,0.11220026761293411
117,0.15729113668203354,0.11206185817718506
118,0.15771747380495071,0.1120741218328476
119,0.15232010930776596,0.11198374629020691
120,0.1783250942826271,0.11189708858728409
121,0.15387939661741257,0.11195528507232666
122,0.1603909134864807,0.11202842742204666
123,0.18590866029262543,0.11179942637681961
124,0.16253221035003662,0.11185064911842346
125,0.17626028507947922,0.11188887059688568
126,0.17158331722021103,0.11186633259057999
127,0.16365908831357956,0.111751988530159
128,0.16332299262285233,0.11173370480537415
129,0.15952958911657333,0.11177995800971985
130,0.18215865641832352,0.11169667541980743
131,0.17467066645622253,0.11179858446121216
132,0.1603425219655037,0.11166160553693771
133,0.1732620671391487,0.11165505647659302
134,0.16275016963481903,0.11160603165626526
135,0.17613455653190613,0.11171063780784607
136,0.1539456471800804,0.111533984541893
137,0.17778651416301727,0.1115245595574379
138,0.160293348133564,0.11165112257003784
139,0.14942087978124619,0.11147776246070862
140,0.15902875363826752,0.11135992407798767
141,0.164046049118042,0.11141204833984375
142,0.16467025876045227,0.11126598715782166
143,0.16751033812761307,0.11134327948093414
144,0.15686091780662537,0.11141294986009598
145,0.17068573832511902,0.11146995425224304
146,0.16239918023347855,0.1112215667963028
147,0.17658422887325287,0.11130693554878235
148,0.16498027741909027,0.1112741231918335
149,0.1561468243598938,0.11127794533967972
150,0.15305785089731216,0.11116324365139008
151,0.15129322558641434,0.11102953553199768
152,0.15426117181777954,0.11111284047365189
153,0.1634199023246765,0.11106821894645691
154,0.17280315607786179,0.1110481545329094
155,0.1664872020483017,0.11128228902816772
156,0.16572126746177673,0.11092588305473328
157,0.1711200401186943,0.11133616417646408
158,0.17518534511327744,0.11103763431310654
159,0.15575837343931198,0.11113376170396805
160,0.16402113437652588,0.11102810502052307
161,0.16012872755527496,0.11100905388593674
162,0.171377532184124,0.11090707778930664
163,0.1559099331498146,0.1109674945473671
164,0.15402909368276596,0.11080366373062134
165,0.16037237644195557,0.1109790951013565
166,0.15938083082437515,0.1107507199048996
167,0.1669682338833809,0.11070863902568817
168,0.15505583584308624,0.11077883839607239
169,0.15365668386220932,0.11080794781446457
170,0.1770097017288208,0.11067633330821991
171,0.1543162614107132,0.110783651471138
172,0.1660667583346367,0.11067219078540802
173,0.1529148370027542,0.11081942170858383
174,0.16138317435979843,0.11073783040046692
175,0.18234185874462128,0.1108604371547699
176,0.16803420335054398,0.11078417301177979
177,0.1555173620581627,0.11103498190641403
178,0.16144615411758423,0.11062049865722656
179,0.188442625105381,0.11087030917406082
180,0.15702874958515167,0.11077632009983063
181,0.16068923473358154,0.11072660982608795
182,0.17004596441984177,0.11076924204826355
183,0.1586557999253273,0.11061117798089981
184,0.15858473628759384,0.11053001880645752
185,0.1686631441116333,0.11056056618690491
186,0.16238770633935928,0.11072561889886856
187,0.1496002934873104,0.11055430769920349
188,0.16159973293542862,0.11066196113824844
189,0.1531965583562851,0.11035063862800598
190,0.15566149353981018,0.11047385632991791
191,0.15853843092918396,0.11037134379148483
192,0.16222545504570007,0.11043616384267807
193,0.17164374142885208,0.11043994128704071
194,0.17414385080337524,0.11048203706741333
195,0.1483449786901474,0.11036316305398941
196,0.18713322281837463,0.1104407012462616
197,0.16525951027870178,0.11054061353206635
198,0.16037745773792267,0.11068452894687653
199,0.15747226774692535,0.11068792641162872
200,0.16780520975589752,0.11078591644763947
201,0.16694529354572296,0.11040513217449188
202,0.15542809665203094,0.11059865355491638
203,0.1814454346895218,0.11039969325065613
204,0.15734263509511948,0.11033852398395538
205,0.15966875851154327,0.1102878600358963
206,0.15513921529054642,0.11032558977603912
207,0.1603446528315544,0.11018086969852448
208,0.15570106357336044,0.1102968081831932
209,0.14771604537963867,0.11019347608089447
210,0.14913922548294067,0.11025843769311905
211,0.15046288445591927,0.11009106040000916
212,0.15864353626966476,0.11012496054172516
213,0.14892923086881638,0.10988591611385345
214,0.15231037884950638,0.10983675718307495
215,0.1558498814702034,0.10990127921104431
216,0.1747993603348732,0.1099020391702652
217,0.16510235518217087,0.10986651480197906
218,0.15618261694908142,0.10993017256259918
219,0.15880340337753296,0.10987530648708344
220,0.1568913236260414,0.10997860133647919
221,0.15789421647787094,0.10980863124132156
222,0.161430224776268,0.10997630655765533
223,0.16958485543727875,0.10985841602087021
224,0.1607130467891693,0.10988360643386841
225,0.17655069380998611,0.10981982946395874
226,0.16039478033781052,0.10993462800979614
227,0.15264900028705597,0.10994905233383179
228,0.162447988986969,0.10992375016212463
229,0.15440041571855545,0.10989066958427429
230,0.15577901899814606,0.1098417267203331
231,0.16035475581884384,0.10995142161846161
232,0.1609901338815689,0.10988842695951462
233,0.17401179671287537,0.1098107099533081
